month,sku_id,geography_id,distributor_id,channel,units_sold,gross_revenue_inr,discount_inr,net_revenue_inr,cogs_inr,gross_margin_inr,gross_margin_pct
2024-08-01,PH-BW-NEE-500,GEO-W-002,DST-W-MT-01,Modern Trade,394,88650.0,10638.0,78012.0,46098.0,31914.0,40.91
2024-08-01,PH-BW-NEE-500,GEO-W-002,DST-W-EC-01,E-commerce,254,57150.0,8572.5,48577.5,29718.0,18859.5,38.82
2024-08-01,PH-BW-NEE-500,GEO-N-001,DST-N-GT-01,General Trade,449,101025.0,8082.0,92943.0,52533.0,40410.0,43.48
2024-08-01,PH-BW-NEE-500,GEO-N-001,DST-N-MT-01,Modern Trade,368,82800.0,9936.0,72864.0,43056.0,29808.0,40.91
2024-08-01,PH-BW-NEE-500,GEO-N-001,DST-N-EC-01,E-commerce,227,51075.0,7661.25,43413.75,26559.0,16854.75,38.82
2024-08-01,PH-BW-NEE-500,GEO-N-002,DST-N-GT-01,General Trade,454,102150.0,8172.0,93978.0,53118.0,40860.0,43.48
2024-08-01,PH-BW-NEE-500,GEO-N-002,DST-N-MT-01,Modern Trade,369,83025.0,9963.0,73062.0,43173.0,29889.0,40.91
2024-08-01,PH-BW-NEE-500,GEO-N-002,DST-N-EC-01,E-commerce,234,52650.0,7897.5,44752.5,27378.0,17374.5,38.82
2024-08-01,PH-BW-NEE-500,GEO-E-001,DST-E-GT-01,General Trade,396,89100.0,7128.0,81972.0,46332.0,35640.0,43.48
2024-08-01,PH-BW-NEE-500,GEO-E-001,DST-E-MT-01,Modern Trade,331,74475.0,8937.0,65538.0,38727.0,26811.0,40.91
2024-08-01,PH-BW-NEE-500,GEO-E-001,DST-E-EC-01,E-commerce,206,46350.0,6952.5,39397.5,24102.0,15295.5,38.82
2024-08-01,PH-BW-NEE-500,GEO-E-002,DST-E-GT-01,General Trade,417,93825.0,7506.0,86319.0,48789.0,37530.0,43.48
2024-08-01,PH-BW-NEE-500,GEO-E-002,DST-E-MT-01,Modern Trade,328,73800.0,8856.0,64944.0,38376.0,26568.0,40.91
2024-08-01,PH-BW-NEE-500,GEO-E-002,DST-E-EC-01,E-commerce,202,45450.0,6817.5,38632.5,23634.0,14998.5,38.82
2024-08-01,PH-HW-ROS-250,GEO-S-001,DST-S-GT-01,General Trade,410,36900.0,2952.0,33948.0,18819.0,15129.0,44.57
2024-08-01,PH-HW-ROS-250,GEO-S-001,DST-S-MT-01,Modern Trade,296,26640.0,3196.8,23443.2,13586.4,9856.8,42.05
2024-08-01,PH-HW-ROS-250,GEO-S-001,DST-S-EC-01,E-commerce,202,18180.0,2727.0,15453.0,9271.8,6181.2,40.0
2024-08-01,PH-HW-ROS-250,GEO-S-002,DST-S-GT-01,General Trade,418,37620.0,3009.6,34610.4,19186.2,15424.2,44.57
2024-08-01,PH-HW-ROS-250,GEO-S-002,DST-S-MT-01,Modern Trade,304,27360.0,3283.2,24076.8,13953.6,10123.2,42.05
2024-08-01,PH-HW-ROS-250,GEO-S-002,DST-S-EC-01,E-commerce,191,17190.0,2578.5,14611.5,8766.9,5844.6,40.0
2024-08-01,PH-HW-ROS-250,GEO-W-001,DST-W-GT-01,General Trade,384,34560.0,2764.8,31795.2,17625.6,14169.6,44.57
2024-08-01,PH-HW-ROS-250,GEO-W-001,DST-W-MT-01,Modern Trade,282,25380.0,3045.6,22334.4,12943.8,9390.6,42.05
2024-08-01,PH-HW-ROS-250,GEO-W-001,DST-W-EC-01,E-commerce,174,15660.0,2349.0,13311.0,7986.6,5324.4,40.0
2024-08-01,PH-HW-ROS-250,GEO-W-002,DST-W-GT-01,General Trade,360,32400.0,2592.0,29808.0,16524.0,13284.0,44.57
2024-08-01,PH-HW-ROS-250,GEO-W-002,DST-W-MT-01,Modern Trade,289,26010.0,3121.2,22888.8,13265.1,9623.7,42.05
2024-08-01,PH-HW-ROS-250,GEO-W-002,DST-W-EC-01,E-commerce,164,14760.0,2214.0,12546.0,7527.6,5018.4,40.0
2024-08-01,PH-HW-ROS-250,GEO-N-001,DST-N-GT-01,General Trade,350,31500.0,2520.0,28980.0,16065.0,12915.0,44.57
2024-08-01,PH-HW-ROS-250,GEO-N-001,DST-N-MT-01,Modern Trade,252,22680.0,2721.6,19958.4,11566.8,8391.6,42.05
2024-08-01,PH-HW-ROS-250,GEO-N-001,DST-N-EC-01,E-commerce,175,15750.0,2362.5,13387.5,8032.5,5355.0,40.0
2024-08-01,PH-HW-ROS-250,GEO-N-002,DST-N-GT-01,General Trade,340,30600.0,2448.0,28152.0,15606.0,12546.0,44.57
2024-08-01,PH-HW-ROS-250,GEO-N-002,DST-N-MT-01,Modern Trade,263,23670.0,2840.4,20829.6,12071.7,8757.9,42.05
2024-08-01,PH-HW-ROS-250,GEO-N-002,DST-N-EC-01,E-commerce,164,14760.0,2214.0,12546.0,7527.6,5018.4,40.0
2024-08-01,PH-HW-ROS-250,GEO-E-001,DST-E-GT-01,General Trade,306,27540.0,2203.2,25336.8,14045.4,11291.4,44.57
2024-08-01,PH-HW-ROS-250,GEO-E-001,DST-E-MT-01,Modern Trade,232,20880.0,2505.6,18374.4,10648.8,7725.6,42.05
2024-08-01,PH-HW-ROS-250,GEO-E-001,DST-E-EC-01,E-commerce,143,12870.0,1930.5,10939.5,6563.7,4375.8,40.0
2024-08-01,PH-HW-ROS-250,GEO-E-002,DST-E-GT-01,General Trade,316,28440.0,2275.2,26164.8,14504.4,11660.4,44.57
2024-08-01,PH-HW-ROS-250,GEO-E-002,DST-E-MT-01,Modern Trade,216,19440.0,2332.8,17107.2,9914.4,7192.8,42.05
2024-08-01,PH-HW-ROS-250,GEO-E-002,DST-E-EC-01,E-commerce,148,13320.0,1998.0,11322.0,6793.2,4528.8,40.0
2024-08-01,NB-GR-CHO-250,GEO-S-001,DST-S-GT-01,General Trade,851,153180.0,12254.4,140925.6,93439.8,47485.8,33.7
2024-08-01,NB-GR-CHO-250,GEO-S-001,DST-S-MT-01,Modern Trade,623,112140.0,13456.8,98683.2,68405.4,30277.8,30.68
2024-08-01,NB-GR-CHO-250,GEO-S-001,DST-S-EC-01,E-commerce,424,76320.0,11448.0,64872.0,46555.2,18316.8,28.24
2024-08-01,NB-GR-CHO-250,GEO-S-002,DST-S-GT-01,General Trade,796,143280.0,11462.4,131817.6,87400.8,44416.8,33.7
2024-08-01,NB-GR-CHO-250,GEO-S-002,DST-S-MT-01,Modern Trade,574,103320.0,12398.4,90921.6,63025.2,27896.4,30.68
2024-08-01,NB-GR-CHO-250,GEO-S-002,DST-S-EC-01,E-commerce,378,68040.0,10206.0,57834.0,41504.4,16329.6,28.24
2024-08-01,NB-GR-CHO-250,GEO-W-001,DST-W-GT-01,General Trade,784,141120.0,11289.6,129830.4,86083.2,43747.2,33.7
2024-08-01,NB-GR-CHO-250,GEO-W-001,DST-W-MT-01,Modern Trade,577,103860.0,12463.2,91396.8,63354.6,28042.2,30.68
2024-08-01,NB-GR-CHO-250,GEO-W-001,DST-W-EC-01,E-commerce,368,66240.0,9936.0,56304.0,40406.4,15897.6,28.24
2024-08-01,NB-GR-CHO-250,GEO-W-002,DST-W-GT-01,General Trade,730,131400.0,10512.0,120888.0,80154.0,40734.0,33.7
2024-08-01,NB-GR-CHO-250,GEO-W-002,DST-W-MT-01,Modern Trade,583,104940.0,12592.8,92347.2,64013.4,28333.8,30.68
2024-08-01,NB-GR-CHO-250,GEO-W-002,DST-W-EC-01,E-commerce,349,62820.0,9423.0,53397.0,38320.2,15076.8,28.24
2024-08-01,NB-GR-CHO-250,GEO-N-001,DST-N-GT-01,General Trade,726,130680.0,10454.4,120225.6,79714.8,40510.8,33.7
2024-08-01,NB-GR-CHO-250,GEO-N-001,DST-N-MT-01,Modern Trade,572,102960.0,12355.2,90604.8,62805.6,27799.2,30.68
2024-08-01,NB-GR-CHO-250,GEO-N-001,DST-N-EC-01,E-commerce,338,60840.0,9126.0,51714.0,37112.4,14601.6,28.24
2024-08-01,NB-GR-CHO-250,GEO-N-002,DST-N-GT-01,General Trade,710,127800.0,10224.0,117576.0,77958.0,39618.0,33.7
2024-08-01,NB-GR-CHO-250,GEO-N-002,DST-N-MT-01,Modern Trade,503,90540.0,10864.8,79675.2,55229.4,24445.8,30.68
2024-08-01,NB-GR-CHO-250,GEO-N-002,DST-N-EC-01,E-commerce,309,55620.0,8343.0,47277.0,33928.2,13348.8,28.24
2024-08-01,NB-GR-CHO-250,GEO-E-001,DST-E-GT-01,General Trade,594,106920.0,8553.6,98366.4,65221.2,33145.2,33.7
2024-08-01,NB-GR-CHO-250,GEO-E-001,DST-E-MT-01,Modern Trade,431,77580.0,9309.6,68270.4,47323.8,20946.6,30.68
2024-08-01,NB-GR-CHO-250,GEO-E-001,DST-E-EC-01,E-commerce,275,49500.0,7425.0,42075.0,30195.0,11880.0,28.24
2024-08-01,NB-GR-CHO-250,GEO-E-002,DST-E-GT-01,General Trade,650,117000.0,9360.0,107640.0,71370.0,36270.0,33.7
2024-08-01,NB-GR-CHO-250,GEO-E-002,DST-E-MT-01,Modern Trade,455,81900.0,9828.0,72072.0,49959.0,22113.0,30.68
2024-08-01,NB-GR-CHO-250,GEO-E-002,DST-E-EC-01,E-commerce,296,53280.0,7992.0,45288.0,32500.8,12787.2,28.24
2024-08-01,NB-GR-HON-500,GEO-S-001,DST-S-GT-01,General Trade,602,192640.0,15411.2,177228.8,117510.4,59718.4,33.7
2024-08-01,NB-GR-HON-500,GEO-S-001,DST-S-MT-01,Modern Trade,448,143360.0,17203.2,126156.8,87449.6,38707.2,30.68
2024-08-01,NB-GR-HON-500,GEO-S-001,DST-S-EC-01,E-commerce,304,97280.0,14592.0,82688.0,59340.8,23347.2,28.24
2024-08-01,NB-GR-HON-500,GEO-S-002,DST-S-GT-01,General Trade,609,194880.0,15590.4,179289.6,118876.8,60412.8,33.7
2024-08-01,NB-GR-HON-500,GEO-S-002,DST-S-MT-01,Modern Trade,461,147520.0,17702.4,129817.6,89987.2,39830.4,30.68
2024-08-01,NB-GR-HON-500,GEO-S-002,DST-S-EC-01,E-commerce,290,92800.0,13920.0,78880.0,56608.0,22272.0,28.24
2024-08-01,NB-GR-HON-500,GEO-W-001,DST-W-GT-01,General Trade,560,179200.0,14336.0,164864.0,109312.0,55552.0,33.7
2024-08-01,NB-GR-HON-500,GEO-W-001,DST-W-MT-01,Modern Trade,396,126720.0,15206.4,111513.6,77299.2,34214.4,30.68
2024-08-01,NB-GR-HON-500,GEO-W-001,DST-W-EC-01,E-commerce,251,80320.0,12048.0,68272.0,48995.2,19276.8,28.24
2024-08-01,NB-GR-HON-500,GEO-W-002,DST-W-GT-01,General Trade,562,179840.0,14387.2,165452.8,109702.4,55750.4,33.7
2024-08-01,NB-GR-HON-500,GEO-W-002,DST-W-MT-01,Modern Trade,421,134720.0,16166.4,118553.6,82179.2,36374.4,30.68
2024-08-01,NB-GR-HON-500,GEO-W-002,DST-W-EC-01,E-commerce,258,82560.0,12384.0,70176.0,50361.6,19814.4,28.24
2024-08-01,NB-GR-HON-500,GEO-N-001,DST-N-GT-01,General Trade,514,164480.0,13158.4,151321.6,100332.8,50988.8,33.7
2024-08-01,NB-GR-HON-500,GEO-N-001,DST-N-MT-01,Modern Trade,382,122240.0,14668.8,107571.2,74566.4,33004.8,30.68
2024-08-01,NB-GR-HON-500,GEO-N-001,DST-N-EC-01,E-commerce,226,72320.0,10848.0,61472.0,44115.2,17356.8,28.24
2024-08-01,NB-GR-HON-500,GEO-N-002,DST-N-GT-01,General Trade,496,158720.0,12697.6,146022.4,96819.2,49203.2,33.7
2024-08-01,NB-GR-HON-500,GEO-N-002,DST-N-MT-01,Modern Trade,387,123840.0,14860.8,108979.2,75542.4,33436.8,30.68
2024-08-01,NB-GR-HON-500,GEO-N-002,DST-N-EC-01,E-commerce,251,80320.0,12048.0,68272.0,48995.2,19276.8,28.24
2024-08-01,NB-GR-HON-500,GEO-E-001,DST-E-GT-01,General Trade,431,137920.0,11033.6,126886.4,84131.2,42755.2,33.7
2024-08-01,NB-GR-HON-500,GEO-E-001,DST-E-MT-01,Modern Trade,337,107840.0,12940.8,94899.2,65782.4,29116.8,30.68
2024-08-01,NB-GR-HON-500,GEO-E-001,DST-E-EC-01,E-commerce,226,72320.0,10848.0,61472.0,44115.2,17356.8,28.24
2024-08-01,NB-GR-HON-500,GEO-E-002,DST-E-GT-01,General Trade,466,149120.0,11929.6,137190.4,90963.2,46227.2,33.7
2024-08-01,NB-GR-HON-500,GEO-E-002,DST-E-MT-01,Modern Trade,333,106560.0,12787.2,93772.8,65001.6,28771.2,30.68
2024-08-01,NB-GR-HON-500,GEO-E-002,DST-E-EC-01,E-commerce,213,68160.0,10224.0,57936.0,41577.6,16358.4,28.24
2024-08-01,NB-PB-CHO-6P,GEO-S-001,DST-S-GT-01,General Trade,491,132570.0,10605.6,121964.4,79542.0,42422.4,34.78
2024-08-01,NB-PB-CHO-6P,GEO-S-001,DST-S-MT-01,Modern Trade,380,102600.0,12312.0,90288.0,61560.0,28728.0,31.82
2024-08-01,NB-PB-CHO-6P,GEO-S-001,DST-S-EC-01,E-commerce,244,65880.0,9882.0,55998.0,39528.0,16470.0,29.41
2024-08-01,NB-PB-CHO-6P,GEO-S-002,DST-S-GT-01,General Trade,517,139590.0,11167.2,128422.8,83754.0,44668.8,34.78
2024-08-01,NB-PB-CHO-6P,GEO-S-002,DST-S-MT-01,Modern Trade,375,101250.0,12150.0,89100.0,60750.0,28350.0,31.82
2024-08-01,NB-PB-CHO-6P,GEO-S-002,DST-S-EC-01,E-commerce,250,67500.0,10125.0,57375.0,40500.0,16875.0,29.41
2024-08-01,NB-PB-CHO-6P,GEO-W-001,DST-W-GT-01,General Trade,471,127170.0,10173.6,116996.4,76302.0,40694.4,34.78
2024-08-01,NB-PB-CHO-6P,GEO-W-001,DST-W-MT-01,Modern Trade,358,96660.0,11599.2,85060.8,57996.0,27064.8,31.82
2024-08-01,NB-PB-CHO-6P,GEO-W-001,DST-W-EC-01,E-commerce,233,62910.0,9436.5,53473.5,37746.0,15727.5,29.41
2024-08-01,NB-PB-CHO-6P,GEO-W-002,DST-W-GT-01,General Trade,454,122580.0,9806.4,112773.6,73548.0,39225.6,34.78
2024-08-01,NB-PB-CHO-6P,GEO-W-002,DST-W-MT-01,Modern Trade,322,86940.0,10432.8,76507.2,52164.0,24343.2,31.82
2024-08-01,NB-PB-CHO-6P,GEO-W-002,DST-W-EC-01,E-commerce,239,64530.0,9679.5,54850.5,38718.0,16132.5,29.41
2024-08-01,NB-PB-CHO-6P,GEO-N-001,DST-N-GT-01,General Trade,430,116100.0,9288.0,106812.0,69660.0,37152.0,34.78
2024-08-01,NB-PB-CHO-6P,GEO-N-001,DST-N-MT-01,Modern Trade,294,79380.0,9525.6,69854.4,47628.0,22226.4,31.82
2024-08-01,NB-PB-CHO-6P,GEO-N-001,DST-N-EC-01,E-commerce,199,53730.0,8059.5,45670.5,32238.0,13432.5,29.41
2024-08-01,NB-PB-CHO-6P,GEO-N-002,DST-N-GT-01,General Trade,439,118530.0,9482.4,109047.6,71118.0,37929.6,34.78
2024-08-01,NB-PB-CHO-6P,GEO-N-002,DST-N-MT-01,Modern Trade,312,84240.0,10108.8,74131.2,50544.0,23587.2,31.82
2024-08-01,NB-PB-CHO-6P,GEO-N-002,DST-N-EC-01,E-commerce,200,54000.0,8100.0,45900.0,32400.0,13500.0,29.41
2024-08-01,NB-PB-CHO-6P,GEO-E-001,DST-E-GT-01,General Trade,395,106650.0,8532.0,98118.0,63990.0,34128.0,34.78
2024-08-01,NB-PB-CHO-6P,GEO-E-001,DST-E-MT-01,Modern Trade,265,71550.0,8586.0,62964.0,42930.0,20034.0,31.82
2024-08-01,NB-PB-CHO-6P,GEO-E-001,DST-E-EC-01,E-commerce,174,46980.0,7047.0,39933.0,28188.0,11745.0,29.41
2024-08-01,NB-PB-CHO-6P,GEO-E-002,DST-E-GT-01,General Trade,377,101790.0,8143.2,93646.8,61074.0,32572.8,34.78
2024-08-01,NB-PB-CHO-6P,GEO-E-002,DST-E-MT-01,Modern Trade,281,75870.0,9104.4,66765.6,45522.0,21243.6,31.82
2024-08-01,NB-PB-CHO-6P,GEO-E-002,DST-E-EC-01,E-commerce,183,49410.0,7411.5,41998.5,29646.0,12352.5,29.41
2024-09-01,FG-DW-LEM-500,GEO-S-001,DST-S-GT-01,General Trade,1314,151110.0,12088.8,139021.2,81599.4,57421.8,41.3
2024-09-01,FG-DW-LEM-500,GEO-S-001,DST-S-MT-01,Modern Trade,946,108790.0,13054.8,95735.2,58746.6,36988.6,38.64
2024-09-01,FG-DW-LEM-500,GEO-S-001,DST-S-EC-01,E-commerce,620,71300.0,10695.0,60605.0,38502.0,22103.0,36.47
2024-09-01,FG-DW-LEM-500,GEO-S-002,DST-S-GT-01,General Trade,1255,144325.0,11546.0,132779.0,77935.5,54843.5,41.3
2024-09-01,FG-DW-LEM-500,GEO-S-002,DST-S-MT-01,Modern Trade,940,108100.0,12972.0,95128.0,58374.0,36754.0,38.64
2024-09-01,FG-DW-LEM-500,GEO-S-002,DST-S-EC-01,E-commerce,611,70265.0,10539.75,59725.25,37943.1,21782.15,36.47
2024-09-01,FG-DW-LEM-500,GEO-W-001,DST-W-GT-01,General Trade,1190,136850.0,10948.0,125902.0,73899.0,52003.0,41.3
2024-09-01,FG-DW-LEM-500,GEO-W-001,DST-W-MT-01,Modern Trade,900,103500.0,12420.0,91080.0,55890.0,35190.0,38.64
2024-09-01,FG-DW-LEM-500,GEO-W-001,DST-W-EC-01,E-commerce,579,66585.0,9987.75,56597.25,35955.9,20641.35,36.47
2024-09-01,FG-DW-LEM-500,GEO-W-002,DST-W-GT-01,General Trade,1182,135930.0,10874.4,125055.6,73402.2,51653.4,41.3
2024-09-01,FG-DW-LEM-500,GEO-W-002,DST-W-MT-01,Modern Trade,845,97175.0,11661.0,85514.0,52474.5,33039.5,38.64
2024-09-01,FG-DW-LEM-500,GEO-W-002,DST-W-EC-01,E-commerce,568,65320.0,9798.0,55522.0,35272.8,20249.2,36.47
2024-09-01,FG-DW-LEM-500,GEO-N-001,DST-N-GT-01,General Trade,1070,123050.0,9844.0,113206.0,66447.0,46759.0,41.3
2024-09-01,FG-DW-LEM-500,GEO-N-001,DST-N-MT-01,Modern Trade,799,91885.0,11026.2,80858.8,49617.9,31240.9,38.64
2024-09-01,FG-DW-LEM-500,GEO-N-001,DST-N-EC-01,E-commerce,559,64285.0,9642.75,54642.25,34713.9,19928.35,36.47
2024-09-01,FG-DW-LEM-500,GEO-N-002,DST-N-GT-01,General Trade,1049,120635.0,9650.8,110984.2,65142.9,45841.3,41.3
2024-09-01,FG-DW-LEM-500,GEO-N-002,DST-N-MT-01,Modern Trade,806,92690.0,11122.8,81567.2,50052.6,31514.6,38.64
2024-09-01,FG-DW-LEM-500,GEO-N-002,DST-N-EC-01,E-commerce,536,61640.0,9246.0,52394.0,33285.6,19108.4,36.47
2024-09-01,FG-DW-LEM-500,GEO-E-001,DST-E-GT-01,General Trade,944,108560.0,8684.8,99875.2,58622.4,41252.8,41.3
2024-09-01,FG-DW-LEM-500,GEO-E-001,DST-E-MT-01,Modern Trade,761,87515.0,10501.8,77013.2,47258.1,29755.1,38.64
2024-09-01,FG-DW-LEM-500,GEO-E-001,DST-E-EC-01,E-commerce,444,51060.0,7659.0,43401.0,27572.4,15828.6,36.47
2024-09-01,FG-DW-LEM-500,GEO-E-002,DST-E-GT-01,General Trade,952,109480.0,8758.4,100721.6,59119.2,41602.4,41.3
2024-09-01,FG-DW-LEM-500,GEO-E-002,DST-E-MT-01,Modern Trade,673,77395.0,9287.4,68107.6,41793.3,26314.3,38.64
2024-09-01,FG-DW-LEM-500,GEO-E-002,DST-E-EC-01,E-commerce,445,51175.0,7676.25,43498.75,27634.5,15864.25,36.47
2024-09-01,FG-DW-LEM-1L,GEO-S-001,DST-S-GT-01,General Trade,838,171790.0,13743.2,158046.8,92766.6,65280.2,41.3
2024-09-01,FG-DW-LEM-1L,GEO-S-001,DST-S-MT-01,Modern Trade,635,130175.0,15621.0,114554.0,70294.5,44259.5,38.64
2024-09-01,FG-DW-LEM-1L,GEO-S-001,DST-S-EC-01,E-commerce,403,82615.0,12392.25,70222.75,44612.1,25610.65,36.47
2024-09-01,FG-DW-LEM-1L,GEO-S-002,DST-S-GT-01,General Trade,872,178760.0,14300.8,164459.2,96530.4,67928.8,41.3
2024-09-01,FG-DW-LEM-1L,GEO-S-002,DST-S-MT-01,Modern Trade,612,125460.0,15055.2,110404.8,67748.4,42656.4,38.64
2024-09-01,FG-DW-LEM-1L,GEO-S-002,DST-S-EC-01,E-commerce,393,80565.0,12084.75,68480.25,43505.1,24975.15,36.47
2024-09-01,FG-DW-LEM-1L,GEO-W-001,DST-W-GT-01,General Trade,856,175480.0,14038.4,161441.6,94759.2,66682.4,41.3
2024-09-01,FG-DW-LEM-1L,GEO-W-001,DST-W-MT-01,Modern Trade,581,119105.0,14292.6,104812.4,64316.7,40495.7,38.64
2024-09-01,FG-DW-LEM-1L,GEO-W-001,DST-W-EC-01,E-commerce,360,73800.0,11070.0,62730.0,39852.0,22878.0,36.47
2024-09-01,FG-DW-LEM-1L,GEO-W-002,DST-W-GT-01,General Trade,751,153955.0,12316.4,141638.6,83135.7,58502.9,41.3
2024-09-01,FG-DW-LEM-1L,GEO-W-002,DST-W-MT-01,Modern Trade,550,112750.0,13530.0,99220.0,60885.0,38335.0,38.64
2024-09-01,FG-DW-LEM-1L,GEO-W-002,DST-W-EC-01,E-commerce,385,78925.0,11838.75,67086.25,42619.5,24466.75,36.47
2024-09-01,FG-DW-LEM-1L,GEO-N-001,DST-N-GT-01,General Trade,691,141655.0,11332.4,130322.6,76493.7,53828.9,41.3
2024-09-01,FG-DW-LEM-1L,GEO-N-001,DST-N-MT-01,Modern Trade,521,106805.0,12816.6,93988.4,57674.7,36313.7,38.64
2024-09-01,FG-DW-LEM-1L,GEO-N-001,DST-N-EC-01,E-commerce,336,68880.0,10332.0,58548.0,37195.2,21352.8,36.47
2024-09-01,FG-DW-LEM-1L,GEO-N-002,DST-N-GT-01,General Trade,722,148010.0,11840.8,136169.2,79925.4,56243.8,41.3
2024-09-01,FG-DW-LEM-1L,GEO-N-002,DST-N-MT-01,Modern Trade,501,102705.0,12324.6,90380.4,55460.7,34919.7,38.64
2024-09-01,FG-DW-LEM-1L,GEO-N-002,DST-N-EC-01,E-commerce,322,66010.0,9901.5,56108.5,35645.4,20463.1,36.47
2024-09-01,FG-DW-LEM-1L,GEO-E-001,DST-E-GT-01,General Trade,621,127305.0,10184.4,117120.6,68744.7,48375.9,41.3
2024-09-01,FG-DW-LEM-1L,GEO-E-001,DST-E-MT-01,Modern Trade,466,95530.0,11463.6,84066.4,51586.2,32480.2,38.64
2024-09-01,FG-DW-LEM-1L,GEO-E-001,DST-E-EC-01,E-commerce,299,61295.0,9194.25,52100.75,33099.3,19001.45,36.47
2024-09-01,FG-DW-LEM-1L,GEO-E-002,DST-E-GT-01,General Trade,595,121975.0,9758.0,112217.0,65866.5,46350.5,41.3
2024-09-01,FG-DW-LEM-1L,GEO-E-002,DST-E-MT-01,Modern Trade,468,95940.0,11512.8,84427.2,51807.6,32619.6,38.64
2024-09-01,FG-DW-LEM-1L,GEO-E-002,DST-E-EC-01,E-commerce,287,58835.0,8825.25,50009.75,31770.9,18238.85,36.47
2024-09-01,FG-SC-LAV-500,GEO-S-001,DST-S-GT-01,General Trade,959,129465.0,10357.2,119107.8,72500.4,46607.4,39.13
2024-09-01,FG-SC-LAV-500,GEO-S-001,DST-S-MT-01,Modern Trade,698,94230.0,11307.6,82922.4,52768.8,30153.6,36.36
2024-09-01,FG-SC-LAV-500,GEO-S-001,DST-S-EC-01,E-commerce,495,66825.0,10023.75,56801.25,37422.0,19379.25,34.12
2024-09-01,FG-SC-LAV-500,GEO-S-002,DST-S-GT-01,General Trade,1004,135540.0,10843.2,124696.8,75902.4,48794.4,39.13
2024-09-01,FG-SC-LAV-500,GEO-S-002,DST-S-MT-01,Modern Trade,742,100170.0,12020.4,88149.6,56095.2,32054.4,36.36
2024-09-01,FG-SC-LAV-500,GEO-S-002,DST-S-EC-01,E-commerce,494,66690.0,10003.5,56686.5,37346.4,19340.1,34.12
2024-09-01,FG-SC-LAV-500,GEO-W-001,DST-W-GT-01,General Trade,1015,137025.0,10962.0,126063.0,76734.0,49329.0,39.13
2024-09-01,FG-SC-LAV-500,GEO-W-001,DST-W-MT-01,Modern Trade,629,84915.0,10189.8,74725.2,47552.4,27172.8,36.36
2024-09-01,FG-SC-LAV-500,GEO-W-001,DST-W-EC-01,E-commerce,425,57375.0,8606.25,48768.75,32130.0,16638.75,34.12
2024-09-01,FG-SC-LAV-500,GEO-W-002,DST-W-GT-01,General Trade,890,120150.0,9612.0,110538.0,67284.0,43254.0,39.13
2024-09-01,FG-SC-LAV-500,GEO-W-002,DST-W-MT-01,Modern Trade,652,88020.0,10562.4,77457.6,49291.2,28166.4,36.36
2024-09-01,FG-SC-LAV-500,GEO-W-002,DST-W-EC-01,E-commerce,419,56565.0,8484.75,48080.25,31676.4,16403.85,34.12
2024-09-01,FG-SC-LAV-500,GEO-N-001,DST-N-GT-01,General Trade,818,110430.0,8834.4,101595.6,61840.8,39754.8,39.13
2024-09-01,FG-SC-LAV-500,GEO-N-001,DST-N-MT-01,Modern Trade,583,78705.0,9444.6,69260.4,44074.8,25185.6,36.36
2024-09-01,FG-SC-LAV-500,GEO-N-001,DST-N-EC-01,E-commerce,403,54405.0,8160.75,46244.25,30466.8,15777.45,34.12
2024-09-01,FG-SC-LAV-500,GEO-N-002,DST-N-GT-01,General Trade,829,111915.0,8953.2,102961.8,62672.4,40289.4,39.13
2024-09-01,FG-SC-LAV-500,GEO-N-002,DST-N-MT-01,Modern Trade,624,84240.0,10108.8,74131.2,47174.4,26956.8,36.36
2024-09-01,FG-SC-LAV-500,GEO-N-002,DST-N-EC-01,E-commerce,405,54675.0,8201.25,46473.75,30618.0,15855.75,34.12
2024-09-01,FG-SC-LAV-500,GEO-E-001,DST-E-GT-01,General Trade,744,100440.0,8035.2,92404.8,56246.4,36158.4,39.13
2024-09-01,FG-SC-LAV-500,GEO-E-001,DST-E-MT-01,Modern Trade,529,71415.0,8569.8,62845.2,39992.4,22852.8,36.36
2024-09-01,FG-SC-LAV-500,GEO-E-001,DST-E-EC-01,E-commerce,378,51030.0,7654.5,43375.5,28576.8,14798.7,34.12
2024-09-01,FG-SC-LAV-500,GEO-E-002,DST-E-GT-01,General Trade,733,98955.0,7916.4,91038.6,55414.8,35623.8,39.13
2024-09-01,FG-SC-LAV-500,GEO-E-002,DST-E-MT-01,Modern Trade,497,67095.0,8051.4,59043.6,37573.2,21470.4,36.36
2024-09-01,FG-SC-LAV-500,GEO-E-002,DST-E-EC-01,E-commerce,335,45225.0,6783.75,38441.25,25326.0,13115.25,34.12
2024-09-01,FG-SC-LAV-1L,GEO-S-001,DST-S-GT-01,General Trade,600,141000.0,11280.0,129720.0,78960.0,50760.0,39.13
2024-09-01,FG-SC-LAV-1L,GEO-S-001,DST-S-MT-01,Modern Trade,478,112330.0,13479.6,98850.4,62904.8,35945.6,36.36
2024-09-01,FG-SC-LAV-1L,GEO-S-001,DST-S-EC-01,E-commerce,308,72380.0,10857.0,61523.0,40532.8,20990.2,34.12
2024-09-01,FG-SC-LAV-1L,GEO-S-002,DST-S-GT-01,General Trade,633,148755.0,11900.4,136854.6,83302.8,53551.8,39.13
2024-09-01,FG-SC-LAV-1L,GEO-S-002,DST-S-MT-01,Modern Trade,516,121260.0,14551.2,106708.8,67905.6,38803.2,36.36
