month,sku_id,geography_id,distributor_id,channel,opening_stock_units,received_units,units_sold,closing_stock_units,stockout_days,inventory_status
2024-08-01,PH-HW-ROS-250,GEO-W-002,DST-W-MT-01,Modern Trade,98,241,289,50,1,Healthy
2024-08-01,PH-HW-ROS-250,GEO-W-002,DST-W-EC-01,E-commerce,33,164,164,33,0,Healthy
2024-08-01,PH-HW-ROS-250,GEO-N-001,DST-N-GT-01,General Trade,79,361,350,90,1,Healthy
2024-08-01,PH-HW-ROS-250,GEO-N-001,DST-N-MT-01,Modern Trade,81,245,252,74,0,Healthy
2024-08-01,PH-HW-ROS-250,GEO-N-001,DST-N-EC-01,E-commerce,42,152,175,19,0,Healthy
2024-08-01,PH-HW-ROS-250,GEO-N-002,DST-N-GT-01,General Trade,110,346,340,116,0,Healthy
2024-08-01,PH-HW-ROS-250,GEO-N-002,DST-N-MT-01,Modern Trade,60,237,263,34,1,Healthy
2024-08-01,PH-HW-ROS-250,GEO-N-002,DST-N-EC-01,E-commerce,36,159,164,31,0,Healthy
2024-08-01,PH-HW-ROS-250,GEO-E-001,DST-E-GT-01,General Trade,77,267,306,38,1,Healthy
2024-08-01,PH-HW-ROS-250,GEO-E-001,DST-E-MT-01,Modern Trade,72,232,232,72,1,Healthy
2024-08-01,PH-HW-ROS-250,GEO-E-001,DST-E-EC-01,E-commerce,29,147,143,33,0,Healthy
2024-08-01,PH-HW-ROS-250,GEO-E-002,DST-E-GT-01,General Trade,87,260,316,31,1,Healthy
2024-08-01,PH-HW-ROS-250,GEO-E-002,DST-E-MT-01,Modern Trade,72,204,216,60,1,Healthy
2024-08-01,PH-HW-ROS-250,GEO-E-002,DST-E-EC-01,E-commerce,44,148,148,44,1,Healthy
2024-08-01,NB-GR-CHO-250,GEO-S-001,DST-S-GT-01,General Trade,259,878,851,286,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-S-001,DST-S-MT-01,Modern Trade,143,613,623,133,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-S-001,DST-S-EC-01,E-commerce,117,406,424,99,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-S-002,DST-S-GT-01,General Trade,225,797,796,226,1,Healthy
2024-08-01,NB-GR-CHO-250,GEO-S-002,DST-S-MT-01,Modern Trade,142,584,574,152,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-S-002,DST-S-EC-01,E-commerce,112,387,378,121,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-W-001,DST-W-GT-01,General Trade,187,702,784,105,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-W-001,DST-W-MT-01,Modern Trade,164,528,577,115,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-W-001,DST-W-EC-01,E-commerce,80,377,368,89,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-W-002,DST-W-GT-01,General Trade,204,698,730,172,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-W-002,DST-W-MT-01,Modern Trade,120,491,583,28,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-W-002,DST-W-EC-01,E-commerce,105,289,349,45,1,Healthy
2024-08-01,NB-GR-CHO-250,GEO-N-001,DST-N-GT-01,General Trade,232,680,726,186,1,Healthy
2024-08-01,NB-GR-CHO-250,GEO-N-001,DST-N-MT-01,Modern Trade,173,535,572,136,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-N-001,DST-N-EC-01,E-commerce,78,345,338,85,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-N-002,DST-N-GT-01,General Trade,172,627,710,89,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-N-002,DST-N-MT-01,Modern Trade,159,494,503,150,1,Healthy
2024-08-01,NB-GR-CHO-250,GEO-N-002,DST-N-EC-01,E-commerce,72,309,309,72,1,Healthy
2024-08-01,NB-GR-CHO-250,GEO-E-001,DST-E-GT-01,General Trade,170,529,594,105,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-E-001,DST-E-MT-01,Modern Trade,139,377,431,85,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-E-001,DST-E-EC-01,E-commerce,81,260,275,66,1,Healthy
2024-08-01,NB-GR-CHO-250,GEO-E-002,DST-E-GT-01,General Trade,227,655,650,232,0,Healthy
2024-08-01,NB-GR-CHO-250,GEO-E-002,DST-E-MT-01,Modern Trade,124,444,455,113,1,Healthy
2024-08-01,NB-GR-CHO-250,GEO-E-002,DST-E-EC-01,E-commerce,92,252,296,48,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-S-001,DST-S-GT-01,General Trade,161,540,602,99,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-S-001,DST-S-MT-01,Modern Trade,120,382,448,54,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-S-001,DST-S-EC-01,E-commerce,105,250,304,51,1,Healthy
2024-08-01,NB-GR-HON-500,GEO-S-002,DST-S-GT-01,General Trade,156,586,609,133,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-S-002,DST-S-MT-01,Modern Trade,105,435,461,79,1,Healthy
2024-08-01,NB-GR-HON-500,GEO-S-002,DST-S-EC-01,E-commerce,62,303,290,75,1,Healthy
2024-08-01,NB-GR-HON-500,GEO-W-001,DST-W-GT-01,General Trade,140,542,560,122,1,Healthy
2024-08-01,NB-GR-HON-500,GEO-W-001,DST-W-MT-01,Modern Trade,121,401,396,126,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-W-001,DST-W-EC-01,E-commerce,54,213,251,16,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-W-002,DST-W-GT-01,General Trade,113,588,562,139,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-W-002,DST-W-MT-01,Modern Trade,122,404,421,105,1,Healthy
2024-08-01,NB-GR-HON-500,GEO-W-002,DST-W-EC-01,E-commerce,84,260,258,86,1,Healthy
2024-08-01,NB-GR-HON-500,GEO-N-001,DST-N-GT-01,General Trade,129,461,514,76,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-N-001,DST-N-MT-01,Modern Trade,96,346,382,60,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-N-001,DST-N-EC-01,E-commerce,50,204,226,28,1,Healthy
2024-08-01,NB-GR-HON-500,GEO-N-002,DST-N-GT-01,General Trade,122,426,496,52,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-N-002,DST-N-MT-01,Modern Trade,99,360,387,72,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-N-002,DST-N-EC-01,E-commerce,77,218,251,44,1,Healthy
2024-08-01,NB-GR-HON-500,GEO-E-001,DST-E-GT-01,General Trade,89,384,431,42,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-E-001,DST-E-MT-01,Modern Trade,87,352,337,102,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-E-001,DST-E-EC-01,E-commerce,51,202,226,27,0,Healthy
2024-08-01,NB-GR-HON-500,GEO-E-002,DST-E-GT-01,General Trade,129,387,466,50,1,Healthy
2024-08-01,NB-GR-HON-500,GEO-E-002,DST-E-MT-01,Modern Trade,75,345,333,87,1,Healthy
2024-08-01,NB-GR-HON-500,GEO-E-002,DST-E-EC-01,E-commerce,63,213,213,63,0,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-S-001,DST-S-GT-01,General Trade,118,485,491,112,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-S-001,DST-S-MT-01,Modern Trade,92,339,380,51,0,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-S-001,DST-S-EC-01,E-commerce,85,212,244,53,0,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-S-002,DST-S-GT-01,General Trade,175,443,517,101,0,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-S-002,DST-S-MT-01,Modern Trade,124,364,375,113,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-S-002,DST-S-EC-01,E-commerce,78,247,250,75,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-W-001,DST-W-GT-01,General Trade,102,494,471,125,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-W-001,DST-W-MT-01,Modern Trade,120,345,358,107,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-W-001,DST-W-EC-01,E-commerce,65,220,233,52,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-W-002,DST-W-GT-01,General Trade,125,437,454,108,0,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-W-002,DST-W-MT-01,Modern Trade,96,289,322,63,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-W-002,DST-W-EC-01,E-commerce,71,220,239,52,0,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-N-001,DST-N-GT-01,General Trade,148,422,430,140,0,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-N-001,DST-N-MT-01,Modern Trade,60,288,294,54,0,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-N-001,DST-N-EC-01,E-commerce,52,202,199,55,0,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-N-002,DST-N-GT-01,General Trade,89,399,439,49,0,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-N-002,DST-N-MT-01,Modern Trade,97,326,312,111,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-N-002,DST-N-EC-01,E-commerce,55,201,200,56,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-E-001,DST-E-GT-01,General Trade,83,376,395,64,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-E-001,DST-E-MT-01,Modern Trade,69,276,265,80,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-E-001,DST-E-EC-01,E-commerce,41,147,174,14,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-E-002,DST-E-GT-01,General Trade,127,336,377,86,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-E-002,DST-E-MT-01,Modern Trade,90,241,281,50,1,Healthy
2024-08-01,NB-PB-CHO-6P,GEO-E-002,DST-E-EC-01,E-commerce,52,157,183,26,1,Healthy
2024-09-01,FG-DW-LEM-500,GEO-S-001,DST-S-GT-01,General Trade,404,1293,1314,383,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-S-001,DST-S-MT-01,Modern Trade,221,805,946,80,1,Healthy
2024-09-01,FG-DW-LEM-500,GEO-S-001,DST-S-EC-01,E-commerce,213,602,620,195,1,Healthy
2024-09-01,FG-DW-LEM-500,GEO-S-002,DST-S-GT-01,General Trade,382,1269,1255,396,1,Healthy
2024-09-01,FG-DW-LEM-500,GEO-S-002,DST-S-MT-01,Modern Trade,211,878,940,149,1,Healthy
2024-09-01,FG-DW-LEM-500,GEO-S-002,DST-S-EC-01,E-commerce,132,522,611,43,1,Healthy
2024-09-01,FG-DW-LEM-500,GEO-W-001,DST-W-GT-01,General Trade,351,1214,1190,375,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-W-001,DST-W-MT-01,Modern Trade,185,939,900,224,1,Healthy
2024-09-01,FG-DW-LEM-500,GEO-W-001,DST-W-EC-01,E-commerce,128,506,579,55,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-W-002,DST-W-GT-01,General Trade,373,1224,1182,415,1,Healthy
2024-09-01,FG-DW-LEM-500,GEO-W-002,DST-W-MT-01,Modern Trade,271,820,845,246,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-W-002,DST-W-EC-01,E-commerce,141,590,568,163,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-N-001,DST-N-GT-01,General Trade,352,966,1070,248,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-N-001,DST-N-MT-01,Modern Trade,195,715,799,111,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-N-001,DST-N-EC-01,E-commerce,184,460,559,85,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-N-002,DST-N-GT-01,General Trade,358,991,1049,300,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-N-002,DST-N-MT-01,Modern Trade,216,719,806,129,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-N-002,DST-N-EC-01,E-commerce,125,451,536,40,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-E-001,DST-E-GT-01,General Trade,207,810,944,73,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-E-001,DST-E-MT-01,Modern Trade,153,790,761,182,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-E-001,DST-E-EC-01,E-commerce,97,403,444,56,1,Healthy
2024-09-01,FG-DW-LEM-500,GEO-E-002,DST-E-GT-01,General Trade,206,887,952,141,1,Healthy
2024-09-01,FG-DW-LEM-500,GEO-E-002,DST-E-MT-01,Modern Trade,220,638,673,185,0,Healthy
2024-09-01,FG-DW-LEM-500,GEO-E-002,DST-E-EC-01,E-commerce,138,435,445,128,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-S-001,DST-S-GT-01,General Trade,213,696,838,71,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-S-001,DST-S-MT-01,Modern Trade,206,568,635,139,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-S-001,DST-S-EC-01,E-commerce,89,379,403,65,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-S-002,DST-S-GT-01,General Trade,176,726,872,30,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-S-002,DST-S-MT-01,Modern Trade,161,597,612,146,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-S-002,DST-S-EC-01,E-commerce,132,326,393,65,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-W-001,DST-W-GT-01,General Trade,215,771,856,130,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-W-001,DST-W-MT-01,Modern Trade,159,582,581,160,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-W-001,DST-W-EC-01,E-commerce,89,357,360,86,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-W-002,DST-W-GT-01,General Trade,213,681,751,143,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-W-002,DST-W-MT-01,Modern Trade,154,465,550,69,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-W-002,DST-W-EC-01,E-commerce,129,389,385,133,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-N-001,DST-N-GT-01,General Trade,231,590,691,130,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-N-001,DST-N-MT-01,Modern Trade,129,534,521,142,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-N-001,DST-N-EC-01,E-commerce,77,293,336,34,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-N-002,DST-N-GT-01,General Trade,154,714,722,146,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-N-002,DST-N-MT-01,Modern Trade,120,487,501,106,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-N-002,DST-N-EC-01,E-commerce,94,280,322,52,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-E-001,DST-E-GT-01,General Trade,129,516,621,24,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-E-001,DST-E-MT-01,Modern Trade,134,419,466,87,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-E-001,DST-E-EC-01,E-commerce,71,260,299,32,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-E-002,DST-E-GT-01,General Trade,130,530,595,65,1,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-E-002,DST-E-MT-01,Modern Trade,127,384,468,43,0,Healthy
2024-09-01,FG-DW-LEM-1L,GEO-E-002,DST-E-EC-01,E-commerce,62,280,287,55,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-S-001,DST-S-GT-01,General Trade,282,965,959,288,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-S-001,DST-S-MT-01,Modern Trade,220,640,698,162,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-S-001,DST-S-EC-01,E-commerce,135,486,495,126,0,Healthy
2024-09-01,FG-SC-LAV-500,GEO-S-002,DST-S-GT-01,General Trade,278,871,1004,145,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-S-002,DST-S-MT-01,Modern Trade,177,670,742,105,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-S-002,DST-S-EC-01,E-commerce,130,405,494,41,0,Healthy
2024-09-01,FG-SC-LAV-500,GEO-W-001,DST-W-GT-01,General Trade,289,997,1015,271,0,Healthy
2024-09-01,FG-SC-LAV-500,GEO-W-001,DST-W-MT-01,Modern Trade,191,516,629,78,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-W-001,DST-W-EC-01,E-commerce,89,417,425,81,0,Healthy
2024-09-01,FG-SC-LAV-500,GEO-W-002,DST-W-GT-01,General Trade,274,866,890,250,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-W-002,DST-W-MT-01,Modern Trade,200,646,652,194,0,Healthy
2024-09-01,FG-SC-LAV-500,GEO-W-002,DST-W-EC-01,E-commerce,130,351,419,62,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-N-001,DST-N-GT-01,General Trade,171,739,818,92,0,Healthy
2024-09-01,FG-SC-LAV-500,GEO-N-001,DST-N-MT-01,Modern Trade,183,523,583,123,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-N-001,DST-N-EC-01,E-commerce,97,403,403,97,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-N-002,DST-N-GT-01,General Trade,268,714,829,153,0,Healthy
2024-09-01,FG-SC-LAV-500,GEO-N-002,DST-N-MT-01,Modern Trade,158,569,624,103,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-N-002,DST-N-EC-01,E-commerce,81,354,405,30,0,Healthy
2024-09-01,FG-SC-LAV-500,GEO-E-001,DST-E-GT-01,General Trade,186,664,744,106,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-E-001,DST-E-MT-01,Modern Trade,110,481,529,62,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-E-001,DST-E-EC-01,E-commerce,78,391,378,91,0,Healthy
2024-09-01,FG-SC-LAV-500,GEO-E-002,DST-E-GT-01,General Trade,255,755,733,277,1,Healthy
2024-09-01,FG-SC-LAV-500,GEO-E-002,DST-E-MT-01,Modern Trade,123,487,497,113,0,Healthy
2024-09-01,FG-SC-LAV-500,GEO-E-002,DST-E-EC-01,E-commerce,112,306,335,83,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-S-001,DST-S-GT-01,General Trade,154,618,600,172,1,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-S-001,DST-S-MT-01,Modern Trade,165,399,478,86,1,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-S-001,DST-S-EC-01,E-commerce,73,274,308,39,1,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-S-002,DST-S-GT-01,General Trade,172,561,633,100,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-S-002,DST-S-MT-01,Modern Trade,164,450,516,98,1,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-S-002,DST-S-EC-01,E-commerce,104,304,317,91,1,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-W-001,DST-W-GT-01,General Trade,156,533,618,71,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-W-001,DST-W-MT-01,Modern Trade,133,397,428,102,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-W-001,DST-W-EC-01,E-commerce,57,290,277,70,1,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-W-002,DST-W-GT-01,General Trade,197,554,602,149,1,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-W-002,DST-W-MT-01,Modern Trade,154,388,448,94,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-W-002,DST-W-EC-01,E-commerce,89,274,267,96,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-N-001,DST-N-GT-01,General Trade,149,459,541,67,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-N-001,DST-N-MT-01,Modern Trade,127,410,404,133,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-N-001,DST-N-EC-01,E-commerce,65,216,259,22,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-N-002,DST-N-GT-01,General Trade,164,484,528,120,1,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-N-002,DST-N-MT-01,Modern Trade,114,414,395,133,1,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-N-002,DST-N-EC-01,E-commerce,74,250,260,64,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-E-001,DST-E-GT-01,General Trade,136,490,480,146,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-E-001,DST-E-MT-01,Modern Trade,100,308,363,45,1,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-E-001,DST-E-EC-01,E-commerce,73,204,240,37,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-E-002,DST-E-GT-01,General Trade,129,450,473,106,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-E-002,DST-E-MT-01,Modern Trade,122,342,348,116,0,Healthy
2024-09-01,FG-SC-LAV-1L,GEO-E-002,DST-E-EC-01,E-commerce,59,219,234,44,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-S-001,DST-S-GT-01,General Trade,388,1028,1122,294,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-S-001,DST-S-MT-01,Modern Trade,222,694,796,120,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-S-001,DST-S-EC-01,E-commerce,156,472,542,86,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-S-002,DST-S-GT-01,General Trade,268,984,1138,114,0,Healthy
2024-09-01,PH-HW-ALO-250,GEO-S-002,DST-S-MT-01,Modern Trade,218,873,852,239,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-S-002,DST-S-EC-01,E-commerce,184,534,563,155,0,Healthy
2024-09-01,PH-HW-ALO-250,GEO-W-001,DST-W-GT-01,General Trade,198,850,984,64,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-W-001,DST-W-MT-01,Modern Trade,219,781,755,245,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-W-001,DST-W-EC-01,E-commerce,121,483,490,114,0,Healthy
2024-09-01,PH-HW-ALO-250,GEO-W-002,DST-W-GT-01,General Trade,352,837,1015,174,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-W-002,DST-W-MT-01,Modern Trade,252,669,735,186,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-W-002,DST-W-EC-01,E-commerce,130,437,460,107,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-N-001,DST-N-GT-01,General Trade,236,938,928,246,0,Healthy
2024-09-01,PH-HW-ALO-250,GEO-N-001,DST-N-MT-01,Modern Trade,182,629,663,148,0,Healthy
2024-09-01,PH-HW-ALO-250,GEO-N-001,DST-N-EC-01,E-commerce,139,414,446,107,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-N-002,DST-N-GT-01,General Trade,244,871,896,219,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-N-002,DST-N-MT-01,Modern Trade,197,643,654,186,0,Healthy
2024-09-01,PH-HW-ALO-250,GEO-N-002,DST-N-EC-01,E-commerce,126,387,448,65,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-E-001,DST-E-GT-01,General Trade,247,684,817,114,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-E-001,DST-E-MT-01,Modern Trade,196,566,615,147,0,Healthy
2024-09-01,PH-HW-ALO-250,GEO-E-001,DST-E-EC-01,E-commerce,116,444,424,136,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-E-002,DST-E-GT-01,General Trade,167,694,821,40,0,Healthy
2024-09-01,PH-HW-ALO-250,GEO-E-002,DST-E-MT-01,Modern Trade,145,604,612,137,1,Healthy
2024-09-01,PH-HW-ALO-250,GEO-E-002,DST-E-EC-01,E-commerce,106,328,373,61,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-S-001,DST-S-GT-01,General Trade,198,585,711,72,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-S-001,DST-S-MT-01,Modern Trade,172,486,589,69,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-S-001,DST-S-EC-01,E-commerce,112,344,346,110,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-S-002,DST-S-GT-01,General Trade,212,688,718,182,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-S-002,DST-S-MT-01,Modern Trade,122,478,553,47,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-S-002,DST-S-EC-01,E-commerce,122,341,358,105,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-W-001,DST-W-GT-01,General Trade,192,651,672,171,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-W-001,DST-W-MT-01,Modern Trade,106,465,510,61,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-W-001,DST-W-EC-01,E-commerce,118,353,351,120,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-W-002,DST-W-GT-01,General Trade,150,632,675,107,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-W-002,DST-W-MT-01,Modern Trade,140,423,487,76,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-W-002,DST-W-EC-01,E-commerce,110,338,347,101,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-N-001,DST-N-GT-01,General Trade,192,569,645,116,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-N-001,DST-N-MT-01,Modern Trade,93,388,457,24,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-N-001,DST-N-EC-01,E-commerce,79,254,285,48,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-N-002,DST-N-GT-01,General Trade,166,515,614,67,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-N-002,DST-N-MT-01,Modern Trade,95,461,467,89,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-N-002,DST-N-EC-01,E-commerce,73,292,318,47,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-E-001,DST-E-GT-01,General Trade,127,512,532,107,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-E-001,DST-E-MT-01,Modern Trade,89,410,410,89,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-E-001,DST-E-EC-01,E-commerce,72,263,274,61,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-E-002,DST-E-GT-01,General Trade,148,444,502,90,0,Healthy
2024-09-01,PH-HW-ALO-500,GEO-E-002,DST-E-MT-01,Modern Trade,117,380,428,69,1,Healthy
2024-09-01,PH-HW-ALO-500,GEO-E-002,DST-E-EC-01,E-commerce,60,262,254,68,1,Healthy
2024-09-01,PH-BW-NEE-500,GEO-S-001,DST-S-GT-01,General Trade,189,514,561,142,0,Healthy
2024-09-01,PH-BW-NEE-500,GEO-S-001,DST-S-MT-01,Modern Trade,106,433,413,126,0,Healthy
2024-09-01,PH-BW-NEE-500,GEO-S-001,DST-S-EC-01,E-commerce,81,262,277,66,1,Healthy
2024-09-01,PH-BW-NEE-500,GEO-S-002,DST-S-GT-01,General Trade,185,474,565,94,0,Healthy
2024-09-01,PH-BW-NEE-500,GEO-S-002,DST-S-MT-01,Modern Trade,77,327,370,34,1,Healthy
2024-09-01,PH-BW-NEE-500,GEO-S-002,DST-S-EC-01,E-commerce,86,257,257,86,0,Healthy
2024-09-01,PH-BW-NEE-500,GEO-W-001,DST-W-GT-01,General Trade,119,469,518,70,1,Healthy
2024-09-01,PH-BW-NEE-500,GEO-W-001,DST-W-MT-01,Modern Trade,105,325,378,52,1,Healthy
2024-09-01,PH-BW-NEE-500,GEO-W-001,DST-W-EC-01,E-commerce,65,243,252,56,1,Healthy
